80432228,新創國際實業有限公司,桃園縣桃園市,宣傳支出,1394400
16985342,打打廣告設計有限公司,屏東市大連里,宣傳支出,572000
12725063,義特舞台音響工程有限公司,屏東縣萬丹鄉,宣傳支出,400000
86136982,三竹資訊股份有限公司,臺北市新生北,宣傳支出,300000
80089287,汶其通運有限公司,高雄縣大寮鄉,租用宣傳車輛支出,265500
36736075,喜吉祥禮品行,屏東縣萬丹鄉,宣傳支出,263000
90724553,屏東客運,屏東市橋南里,租用宣傳車輛支出,225000
97376328,台灣高蜜食品實業有限公司,臺中縣神岡鄉,宣傳支出,193914
27999478,精湛民意調查顧問有限公司,臺北縣板橋市,宣傳支出,136500
10898193,連興和樂餐廳,屏東縣屏東市,雜支支出,100000
23783856,長榮氣球有限公司,屏東市清溪里,宣傳支出,96000
24412559,極智行動科技(股)公司,新北市板橋區,宣傳支出,92400
87656757,海珍珠小吃部,屏東縣滿州鄉,雜支支出,85800
53245927,真晨報有限公司,高雄市鼓山區,宣傳支出,80000
83848848,黃安檳榔攤小吃部,屏東縣枋寮鄉,雜支支出,74620
80380072,圓駿實業有限公司,高雄縣仁武鄉,雜支支出,70000
95995246,新鴻派報社,屏東縣東港鎮,宣傳支出,68400
17858251,樂匠音響企業社,高雄市苓雅區,集會支出,60000
03753307,監察院,臺北市忠孝東,繳庫支出,60000
17980648,三楓企業社,臺南市二十佃,雜支支出,56000
91007903,中華電信,屏東縣屏東市,租用競選辦事處支出,55626
90971940,吉富行,屏東縣東港鎮,雜支支出,48750
53079075,美昌包裝材料有限公司,臺中縣霧峰鄉,宣傳支出,46200
91842733,源興模板行,屏東縣潮州鎮,宣傳支出,45150
53640808,艾果創意整合行銷有限公司,屏東市華山里,宣傳支出,30000
91878838,今長城銀樓,屏東縣東港鎮,雜支支出,30000
84880161,諾貝爾廚貝有限公司,屏東縣屏東市,返還支出,20000
19975924,荳荳打字行,,宣傳支出,19000
09518195,御膳屋,,雜支支出,15000
98931422,康迪電腦印刷工作室,,宣傳支出,13000
98923020,真饌排骨便當,,雜支支出,11000
91882679,國泰花苑,,集會支出,10000
09566219,翔隆企業社,屏東縣鄉枋寮,集會支出,10000
36757768,和欣自助餐,,雜支支出,9600
99248567,忠林自助餐,,雜支支出,9300
29428926,中林自助餐,,雜支支出,9000
19989997,福利清粥小菜,,雜支支出,3600
95981496,田園自助餐,,雜支支出,3600
90742497,台大打字行,,宣傳支出,3150
92237601,和昌商行,,雜支支出,2700
17504997,千越加油站東新站,,交通旅運支出,1774
17502055,台南小南雞腿排骨大王,,雜支支出,1400
13017855,日新文具有限公司東港分公司,,雜支支出,1320
25791310,全國加油站股份有限公司,,交通旅運支出,1310
80365728,亞太國際物流(股)公司,,交通旅運支出,1220
14475246,統一速達(股)公司,,雜支支出,1160
86422269,華軒文具公司,,雜支支出,1105
89500632,永峰加油站有限公司,,交通旅運支出,1000
78796476,花美園花店,,雜支支出,1000
67818086,采楓花藝,,雜支支出,1000
62984450,永和四海豆漿大王,,雜支支出,652
91892297,東興刻印鎖匙店,,雜支支出,640
95972285,天然自然素食園,,雜支支出,600
90504642,中油公司恆春加油站,,交通旅運支出,500
23798350,鑫德加油站有限公司,,交通旅運支出,500
36730494,奕泰商行東港分店,,雜支支出,240
98930417,恆嘉汽車電機行,,雜支支出,200
