16293208,宏將廣告股份有限公司,臺北市建國北,宣傳支出,9450000
12726773,威鉅登廣告有限公司,土城市中華路,宣傳支出,3414140
25088609,鐠羅廣告股份有限公司,臺北縣四維里,宣傳支出,2905682
84306321,我是大衛廣告有限公司,臺北市南京東,宣傳支出,2337500
84286520,功和工程有限公司,臺北市南京東,租用競選辦事處支,2100000
70766323,凱絡媒體服務股份有限公司,民生東路三段,宣傳支出,1759873
73772209,千億企業社,土城市中華路,宣傳支出,1298509
03708205,中國廣播股份有限公司,臺北市松江路,宣傳支出,1265400
86758854,印通彩色印刷股份有限公司,臺北縣八里鄉,宣傳支出,1215000
28942039,安捷廣告有限公司,桃園縣大有里,宣傳支出.宣傳,1134000
03799802,聯合報股份有限公司,臺北縣汐止市,宣傳支出,1112400
52570683,自由時報企業股份有限公司,臺北市瑞光路,宣傳支出,1108800
80240832,巨網資訊有限公司,桃園縣仁武里,宣傳支出,1055440
81583217,明華園戲劇團,臺北市大安區,公共關係費用支出,1000000
84212470,鵬程建設(股)公司,五股鄉成泰路,租用競選辦事處支出,1000000
89788781,樹林實業有限公司,臺北縣中和中,宣傳支出,1000000
96961862,漁歌廣告展業有限公司,中山區民生東,宣傳支出,945000
90929161,老二美術廣告工程行,永和市中山路,宣傳支出,805675
86642469,上勝建設企業有限公司,新北市中和區,返還之初,800000
03798509,中國時報文化事業股份有限公司,臺北市大理街,宣傳支出,705600
86121480,東森電視事業股份有限公司,臺北市忠孝西,宣傳支出,680000
84938403,飛凡傳播股份有限公司,松山區光復北,宣傳支出,650000
84230667,旗美廣告企業有限公司,臺北縣蘆洲鄉,宣傳支出,611341
04441042,九和汽車股份有限公司,臺北市大同區,返還支出,500000
89390488,特力屋股份有限公司,臺北市大安區,返還支出,500000
97060685,文傑建設(股)公司,板橋市大觀路,個人捐贈收入,500000
70652383,彩晶有限公司,中和市中山路,宣傳支出,481950
23898479,威肯公共關係顧問股份有限公司,臺北市青島東,宣傳支出.人事費用支出,475928
66925051,逸馨商行,北縣永和市福,集會支出,470000
97178489,中天電視股份有限公司,臺北市大理街,宣傳支出,420000
05091991,年代網際事業股份有限公司,臺北市內湖區,宣傳支出,420000
80335648,香港商蘋果日報出版發展有限公司,內湖區民權東,宣傳支出,415800
09976733,厚洋廣告企業社,土城市學成路,宣傳支出,399680
92886152,像藝企業社,土城市明德路,宣傳支出,376400
28162292,燦群設計整合行銷有限公司,臺北縣三重市,集會支出,368000
22480165,大豐旗幟有限公司,大同路段巷號,宣傳支出,361500
24425750,商品績股份有限公司,桃園縣環北路,雜支支出.宣傳支出,354336
70364741,媒體庫傳播股份有限公司,松山區光復北,宣傳支出,352000
13783076,名歌視聽音響工作室,臺北縣土城市,集會支出,300000
70792693,香港商壹傳媒出版有限公司,內湖區民權東,宣傳,300000
29330466,米堤商廣社,平鎮市新榮里,宣傳支出,300000
80498522,蘋果市集藝文整合行銷有限公司,臺北縣三重市,公共關係費用支出,300000
92887342,中華電信股份有限公司板和營運處,臺北縣永和市,雜支支出,258959
80065291,松柏旺企業有限公司,桃園縣桃園市,宣傳支出,250000
30314675,全國海鮮餐廳,臺北縣土城市,雜支支出,240000
03741302,中華郵政股份有限公司,臺北市大安區,宣傳支出,237485
89982737,飛耀傳播事業有限公司,臺北縣中和市,集會支出,232100
21756072,綠杏大藥局,臺北市信義區,返還支出,200000
12937138,龍亨國際通運有限公司,臺北市辛亥路,宣傳支出,180000
22520223,順裕實業有限公司,板橋市溪崑街,宣傳支出,180000
53066424,鼎楊音響工程有限公司,基隆市安樂區,集會支出,162000
89690632,金富昌興業有限公司,臺北縣三重市,宣傳支出,157730
28152013,宸上餐廳股份有限公司,臺北縣中和市,公共關係費用支出,154550
20516997,中華電視股份有限公司,臺北市光復南,宣傳支出,150000
86735142,冠龍廣告事業有限公司,中和市中和路,宣傳支出,148000
36315813,立承文具印刷品行,三重市仁愛街,宣傳支出,140000
17129579,台北縣政府體育處,新北市新莊區,集會支出,124000
15822927,時報周刊股份有限公司,臺北市大里街,宣傳支出,117000
12208883,格上汽車租賃股份有限公司,敦化南路段號,宣傳支出,108000
15901289,正泰日用品百貨行,臺北市萬華區,集會支出,108000
29074780,壹傳媒體電視廣播股份有限公司,內湖區民權東,宣傳支出,105000
84957787,富新食品有限公司,臺北縣中和市,集會支出,104000
99750308,好料理餐廳,臺北縣汐止市,雜支支出,100000
02240505,翌翔起重工程行,臺北縣泰山鄉,雜支支出,100000
16805741,決策調查有限公司,臺北縣文化路,宣傳支出,100000
34633790,蕙文堂,臺北縣中和市,公共關係費用支出,97200
15557589,生活美食館,臺北縣永和市,集會支出,90350
80562116,毛毛老師兒童教學教材,臺北市士林區,租用競選辦事處支,90000
01950485,仁友商行,板橋市溪崑一,宣傳支出,90000
70843709,亞普達國際電子商務股份有限公司,臺北市南港區,宣傳支出,84200
49973819,亞德車料行,臺北縣三重市,宣傳支出,80000
27415679,珍豪餐飲事業有限公司,臺北縣三重市,雜支支出,75560
29260996,富鑫禮品旗幟社,三重市昌隆街,宣傳支出,69300
34727656,宏易彫刻社,臺北縣中和市,公共關係費用支出,64800
41695409,宜蘭食品工業股份有限公司,臺北市西寧北,雜支支出,59300
02144209,漁家莊自助餐,臺北縣三重市,,58220
11002602,一品建材股份有限公司,臺北縣樹林市,租用競選辦事處支出,55650
27493750,晶睬企業有限公司,新店市寶元路,集會支出,55245
80049265,坤澤興業有限公司,臺中縣中和市,雜支支出,55000
36080098,灃隆興業有限公司,臺北縣三重市,宣傳支出,55000
13699438,君龍廣告社,臺北縣永和市,宣傳支出,50600
77144976,台灣中油(股)公司莒光路加油站,臺北市莒光路,交通旅運支出,50000
23525871,新光三越百貨股份有限公司,臺北市信義區,公,50000
22044755,技嘉科技股份有限公司,臺北縣新店市,雜支支出,50000
14953274,星晴百貨商行,桃園市中泰里,宣傳支出,48000
01910885,過露亭小吃店,臺北縣樹林市,集會支出,47500
46310106,松展交通有限公司,臺北縣成功路,宣傳支出,47250
27953655,吉品海鮮(股)敦南分公司,臺北市敦化南,雜支支出,46414
84901089,應華精密科技股份有限公司,臺北市復興北,雜支支出,41445
80921106,吉吉米烘培屋,臺北縣土城市,集會支出,40000
30142580,金中客棧,板橋市金門街,集會支出,36800
14657077,美香飲食店,,集會支出,36800
12976602,晨瑋環保工程有限公司,臺北市中山區,集會支出,36750
28870773,富祥保全股份有限公司,三重市重陽路,集會支出,36173
70377345,洽久聲環保股份有限公司,臺北市大同區,集會支出,36000
18739212,欣欣客運股份有限公司,臺北市汀洲路,集會支出,36000
20468566,文譜刻印社,臺北縣大同路,宣傳支出,35337
27572142,汎美達電信股份有限公司,敦化南路段號,宣傳支出,33484
78521688,桃園縣復興鄉農會供銷部,桃園縣復興鄉,公共關係費用支出,32500
43852373,三德文具行,桃園縣龜山鄉,宣傳支出,32000
17622312,萬隆社,臺北縣新莊市,宣傳支出,31470
86517413,台灣聯通停車場開發股份有限公司,臺北市民生東,返還支出,5000
