23532768,豐洋興業股份有限公司,臺北市大安區,營利事業捐贈收入,1000000
23906772,祝園實業股份有限公司,臺北市大安區,營利事業捐贈收入,1000000
23471328,樂文實業股份有限公司,臺北市大安區,營利事業捐贈收入,1000000
23469054,裕勤科技股份有限公司,臺北市大安區,營利事業捐贈收入,800000
22529287,泰維企業股份有限公司,高雄市大寮區,營利事業捐贈收入,500000
12877960,美周貿易股份有限公司,新北市淡水區,營利事業捐贈收入,500000
80355545,新合投資股份有限公司,臺北市中山區,營利事業捐贈收入,500000
96943942,益利投資股份有限公司,臺北市大安區,營利事業捐贈收入,500000
97428439,利得投資股份有限公司,臺南市新化區,營利事業捐贈收入,300000
28822246,福昱開發股份有限公司,臺北市中山區,營利事業捐贈收入,300000
35894259,炎洲股份有限公司,新北市泰山區,營利事業捐贈收入,300000
70760334,鴻威創業投資股份有限公司,新竹巿光復路,營利事業捐贈收入,200000
97477873,保強建設開發股份有限公司,臺北市大同區,營利事業捐贈收入,200000
28450343,遠宏建設股份有限公司,臺北市信義區,營利事業捐贈收入,150000
70498381,環天衛星科技股份有限公司,新北市中和區,營利事業捐贈收入,100000
16168969,旭盛國際開發股份有限公司,臺北市大同區,營利事業捐贈收入,100000
28490128,新潤建設股份有限公司,臺北市中山區,營利事業捐贈收入,100000
97161895,聯維有線電視股份有限公司,臺北市萬華區,營利事業捐贈收入,100000
27824702,茂元科技有限公司,桃園縣龍潭鄉,營利事業捐贈收入,100000
27749417,創意嘉行銷股份有限公司,臺北市內湖區,營利事業捐贈收入,100000
84750569,凱鉅科技實業股份有限公司,臺北市中山區,營利事業捐贈收入,100000
27439428,春元車輛科技有限公司,新北市三重區,營利事業捐贈收入,100000
04940407,鼎信建設股份有限公司,臺北市中山區,營利事業捐贈收入,60000
16164794,新睦豐建材股份有限公司,臺北市大安區,營利事業捐贈收入,50000
12684366,誠宇管理顧問股份有限公司,臺北市松山區,營利事業捐贈收入,50000
86298085,精英人力資源股份有限公司,臺北市松山區,營利事業捐贈收入,20000
07209102,怡昌貿易股份有限公司,臺北市大安區,營利事業捐贈收入,20000
28678832,創旭室內裝修有限公司,新北市新莊區,營利事業捐贈收入,10000
84760406,齊家公寓大廈管理維護有限公司,臺北市中正區,營利事業捐贈收入,5000
23143629,統一保全股份有限公司,臺北市文山區,營利事業捐贈收入,1000
