01032780,社團法人中國國民黨,臺北市中山區,,3000000
12971297,行企股份有限公司,臺北市南京東,,1000000
73641592,亞東預拌混凝土股份有限公司,新北市汐止區,,1000000
22553878,裕元投資股份有限公司,臺北市敦化南,,1000000
97506791,愛地雅工業股份有限公司,臺中市梧棲區,,500000
23469771,大昌證卷股份有限公司,新北市板橋區,,300000
97172915,大慶票劵金融股份有限公司,臺北市松江路,,300000
86637297,榮大企業有限公司,新北市板橋區,,200000
86684925,天晟建設股份有限公司,新北市板橋區,,150000
86758475,昇洋建材有限公司,新北市五股工,,100000
23310175,德立管理事業股份有限公司,臺北市中山區,,100000
28556839,沃亞科技股份有限公司,新竹市公園路,,100000
27660813,喜來登開發建設股份有限公司,新北市板橋區,,90000
86518779,大旺建設股份有限公司,新北市板橋區,,74000
15979217,香里食品企業股份有限公司,新北市萬華區,,60000
39550312,新北市餐飲業職業工會,新北市板橋區,,50000
23238913,皇緯鞋業有限公司,新北市板橋區,,50000
01881559,新北市水電裝置業職業工會,新北市板橋區,,50000
53114501,盈成興業有限公司,臺北市羅福,,30000
04901349,奕欣電化商品有限公司,新北市中和區,,30000
10094809,中英醫療社團法人中英醫院,新北市板橋區,,30000
67779936,新北市紙類加工類職業工會,新北市板橋區,,20000
17429554,新北市針織工職業工會,新北市板橋區,,20000
16551161,俊全有限公司,新北市板橋區,,20000
07209102,怡昌貿易股份有限公司,臺北市大安區,,20000
23961275,升揮不鏽鋼工程有限公司,新北市蘆洲路,,20000
02347794,新北市玩具業職業工會,新北市中和區,,12000
66930977,新北市服飾設計職業工會,新北市中和區,,12000
01881431,新北市輪胎修理業職業工會,新北市板橋區,,10000
97471879,華辰保全股份有限公司,新北市土城區,,150
