96964262,吉美建設事業股份有限公司,臺北市忠孝東,,1000000
86683637,裕景實業股份有限公司,臺北市大安區,,1000000
09424319,藍天電腦股份有限公司,新北市三重區,,1000000
97128469,國美建設股份有限公司,臺北市復興北,,1000000
04465108,力福實業股份有限公司,臺北市大同區,,800000
27314546,群悅廣告股份有限公司,臺北市忠孝東,,600000
23189238,必榮實業股份有限公司,新北市新莊區,,500000
80506451,永富開發股份有限公司,,,500000
16742079,閎業投資股份有限公司,臺北市松仁路,,500000
28704867,旺達開發股份有限公司,臺北市忠孝東,,500000
05159231,東源營造工程股份有限公司,臺北市基隆路,,500000
12877960,美周貿易股份有限公司,新北市淡水區,,500000
22306693,泰山氣體有限公司,新北市泰山區,,500000
80337097,得鋐投資股份有限公司,臺北市中山區,,500000
97195831,鴻資建設開發股份有限公司,新北市三重區,,300000
97031280,京城電氣工程股份有限公司,新北市三重區,,300000
12320400,兆赫電子股份有限公司,新北市中和區,,250000
20855742,添澄實業股份有限公司,臺北市中山區,,200000
16747074,新瓦投資股份有限公司,新北市三重區,,200000
28913148,可愛馬科技有限公司,新北市五股區,,200000
22265497,皇家可口股份有限公司,臺北市懷寧街,,100000
22185797,尚磊科技股份有限公司,臺北市內湖區,,100000
12529007,環泰企業股份有限公司,桃園縣蘆竹鄉,,100000
86124183,大向開發事業股份有限公司,臺北市松仁路,,100000
35126053,伍大鐵工廠股份有限公司,新北市新莊區,,50000
27556895,康森傳播股份有限公司,臺北市長沙街,,50000
36165080,文隆空調機電工程股份有限公司,新北市新莊區,,50000
23196630,天堂鳥企業有限公司,新北市新莊區,,10000
